total_reward,root_cause_accuracy,process_quality,damage_audit,boss_score,primary_reward,buddy_reward,parse_error,scenario_type,difficulty,episode,trainer_step,reward_ma20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,315,39,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,316,39,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,317,39,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,318,39,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,319,39,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,320,40,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,321,40,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,322,40,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,323,40,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,324,40,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,325,40,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,326,40,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,327,40,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,328,41,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,329,41,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,330,41,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,331,41,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,332,41,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,333,41,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,334,41,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,335,41,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,336,42,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,337,42,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,338,42,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,339,42,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,340,42,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,341,42,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,342,42,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,343,42,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,344,43,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,345,43,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,346,43,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,347,43,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,348,43,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,349,43,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,350,43,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,351,43,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,352,44,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,353,44,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,354,44,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,355,44,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,356,44,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,357,44,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,358,44,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,359,44,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,360,45,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,361,45,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,362,45,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,363,45,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),cascading_retry_storm,medium,364,45,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),cascading_retry_storm,medium,365,45,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,366,45,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,367,45,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,368,46,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,369,46,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,370,46,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,371,46,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,372,46,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,373,46,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,374,46,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,375,46,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,376,47,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,377,47,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,378,47,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,379,47,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,380,47,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,381,47,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,382,47,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,383,47,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,384,48,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,385,48,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,386,48,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,387,48,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),cascading_retry_storm,medium,388,48,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),cascading_retry_storm,medium,389,48,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,390,48,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,391,48,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,392,49,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,393,49,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,394,49,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,395,49,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,396,49,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,397,49,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,398,49,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,399,49,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,400,50,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,401,50,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,402,50,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,403,50,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),cascading_retry_storm,medium,404,50,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),cascading_retry_storm,medium,405,50,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,406,50,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,407,50,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,408,51,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,409,51,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,410,51,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,411,51,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,412,51,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,413,51,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,414,51,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,415,51,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,416,52,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,417,52,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,418,52,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,419,52,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,420,52,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,421,52,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,422,52,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,423,52,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,424,53,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,425,53,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,426,53,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,427,53,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,428,53,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,429,53,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,430,53,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,431,53,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,432,54,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,433,54,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,434,54,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,435,54,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,436,54,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,437,54,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,438,54,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,439,54,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),cascading_retry_storm,medium,440,55,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),cascading_retry_storm,medium,441,55,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,442,55,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,443,55,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,444,55,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,445,55,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,446,55,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,447,55,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,448,56,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,449,56,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,450,56,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,451,56,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,452,56,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,453,56,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,454,56,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,455,56,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),cascading_retry_storm,medium,456,57,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),cascading_retry_storm,medium,457,57,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,458,57,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,459,57,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,460,57,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,461,57,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,462,57,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,463,57,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,464,58,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,465,58,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,466,58,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,467,58,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,468,58,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,469,58,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,470,58,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,471,58,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,472,59,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,473,59,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),cascading_retry_storm,medium,474,59,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),cascading_retry_storm,medium,475,59,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,476,59,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,477,59,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,478,59,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,479,59,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,480,60,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,481,60,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,482,60,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,483,60,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,484,60,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,485,60,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,486,60,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,487,60,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,488,61,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,489,61,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,490,61,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,491,61,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,492,61,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,493,61,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,494,61,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,495,61,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),cascading_retry_storm,medium,496,62,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),cascading_retry_storm,medium,497,62,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,498,62,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,499,62,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,500,62,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,501,62,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,502,62,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,503,62,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,504,63,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,505,63,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,506,63,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,507,63,0.0
